Time,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Rating,AvgBoatSpeed,StrokeNumber,Dist/Stroke,Average Power
3057400,166,238,242,225,254,238,201,243,-47.9375,-50.1875,-47.625,-49.5625,-49.8125,-49.625,-51.75,-48.8125,15,9.875,3.5625,12,9.25,9.25,10,11.6875,31.375,32.375,31.125,32.0625,30,29.6875,32.25,38.8125,17.5625,15.75,11.5,16.8125,11.375,9.125,14.8125,10.5,41,46,49,45,46,49,49,48,166,238,242,225,254,238,201,243,0.859863,0.899902,0.869873,0.829834,0.799805,0.839844,0.809814,0.909912,0.76001,0.73999,0.679932,0.73999,0.73999,0.699951,0.75,0.689941,-18.625,-19.0625,-32.75,-16.75,-5.1875,-16.375,-32.625,-25.625,-30.075378,-35.426235,-40.247868,-28.607498,-27.219772,-36.857124,-38.853085,-33.15411,17.459538,19.885487,26.944872,16.352043,15.349039,20.048574,26.235777,21.067244,45.451172,45.020084,39.660622,48.064274,36.165207,40.842472,42.323647,42.801414,32.960762,29.99345,27.114677,30.737377,40.176498,28.994781,24.33334,26.449341,4.128529,5.100978,6.279829,4.846309,8.309251,10.114175,7.107242,9.682003,36.958237,37.698711,19.081553,40.199081,55.177742,41.144623,22.767857,26.462196,37.5,3.761719,678,6.023438,225
3058980,168,224,241,227,229,241,216,232,-46.375,-50.1875,-48.4375,-50.125,-48.25,-48.75,-52.25,-49.3125,12.75,10.3125,3.3125,12.125,9.3125,7.8125,6.9375,12,31.625,31.125,30.625,31.3125,30,30.1875,33.5,38.8125,16,16.5625,11.5625,14,12.0625,10,16.6875,10.3125,44,47,50,46,47,50,50,48,168,224,241,227,229,241,216,232,0.859863,0.840332,0.899902,0.840088,0.790039,0.840088,0.859863,0.919922,0.740234,0.779785,0.660156,0.72998,0.72998,0.689941,0.700195,0.680176,-15.6875,-20,-34.0625,-15.34375,-6.8125,-14.625,-34.6875,-25.875,-29.991964,-33.95816,-41.019005,-27.637499,-23.645836,-37.546875,-41.15625,-33.339558,19.359133,19.452154,27.91017,15.341705,15.961157,21.44663,31.599968,20.785894,43.515636,47.00988,39.11097,46.732468,35.18856,38.888584,42.233925,43.496265,31.725559,28.914782,26.959663,31.484112,40.801178,29.76045,18.967632,26.491461,5.399675,4.623185,6.019197,6.441715,8.049102,9.904336,7.198472,9.226381,39.342949,37.12529,17.954723,42.709133,52.955269,43.230404,20.48105,26.595745,37.5,3.773438,679,5.964844,222
3060560,162,231,242,220,244,243,203,230,-46.125,-49.125,-47,-48.75,-49.125,-49,-50.125,-48.8125,15,9.125,3.0625,14.125,8.3125,9.0625,7.875,12.3125,30.875,31.125,31.125,31.8125,30.5,31.625,32,39.3125,17.4375,16.875,12.125,15.8125,13.25,11.125,14.75,11.4375,42,45,50,44,48,49,48,48,162,231,242,220,244,243,203,230,0.869873,0.859863,0.850098,0.800049,0.76001,0.840332,0.810059,0.899902,0.709961,0.75,0.679932,0.73999,0.73999,0.679688,0.72998,0.679932,-10.8125,-18.625,-33.5,-15.5625,-6.3125,-15.375,-31.375,-26.125,-26.010185,-33.863541,-40.539299,-26.414349,-19.891369,-37.089462,-39.302376,-32.988308,19.75564,20.949493,27.685579,14.194701,14.89279,20.774252,29.264578,22.220438,41.732849,47.622444,38.165104,48.457466,33.414455,41.083603,42.1385,42.043858,34.695927,28.628292,28.30394,31.881958,44.277493,29.477076,21.45611,26.075073,3.815586,2.799775,5.845373,5.465875,7.415264,8.665066,7.14081,9.660628,45.86039,38.006229,17.543859,41.194725,53.767662,41.705425,22.831049,25.74468,37.5,3.777344,680,5.96875,221
3062160,180,220,242,231,242,243,177,220,-48.9375,-48.375,-48.4375,-49.875,-48.6875,-48.25,-48.6875,-47.8125,6.6875,9.9375,3.75,12.25,9.125,9.1875,8.8125,11.6875,30.3125,31.625,30.875,31.5625,30.5,30.9375,32.5,39.0625,17.25,16.8125,11.9375,15.625,12.3125,9.5,16.125,11.1875,47,45,50,45,47,48,48,47,180,220,242,231,242,243,177,220,0.899902,0.949951,0.879883,0.829834,0.839844,0.860107,0.909912,0.869873,0.740234,0.670166,0.660156,0.720215,0.700195,0.679932,0.620117,0.690186,-15.1875,-18.875,-34.0625,-17.375,-4.15625,-14.625,-30.6875,-25.625,-35.032501,-33.552597,-40.64661,-29.345768,-21.082466,-35.260303,-37.639378,-32.69659,23.156939,19.684128,26.890856,15.864262,15.586871,19.164301,29.593006,22.498972,43.577694,46.884884,38.884846,47.902832,33.90192,39.991516,40.750019,42.206242,28.674698,29.862904,28.243834,30.801994,42.909943,29.955635,24.254347,25.659445,4.590669,3.568086,5.980463,5.430915,7.601264,10.888548,5.402633,9.635343,42.58675,37.267078,18.124508,39.907906,56.235199,42.462509,22.409824,25.539568,37.5,3.554688,681,5.6875,219
3063740,166,213,248,227,237,255,192,235,-47.4375,-49.6875,-47.625,-49,-49.125,-48.25,-51.0625,-47.8125,10.1875,12.375,3.125,10.625,8.875,7.9375,7.1875,12.0625,31.125,31.875,31.875,30.875,29.75,27.375,33,38.8125,17.75,16.875,12.375,15.75,12.25,6.5,15,9.9375,44,45,49,45,46,50,48,46,166,213,248,227,237,255,192,235,0.890137,0.820068,0.919922,0.840088,0.800049,0.790039,0.959961,0.900146,0.77002,0.820068,0.680176,0.75,0.73999,0.72998,0.640137,0.719971,-13,-16.75,-34.5625,-15.5625,-10.5625,-28.5625,-32.875,-24.8125,-31.334379,-32.324757,-40.761322,-28.408089,-26.993752,-36.326973,-40.741856,-31.841412,21.484879,17.484703,27.743933,17.102575,15.85744,21.212671,32.34473,20.402531,43.083839,46.391468,37.684002,47.379333,35.988857,39.559429,39.353504,42.424747,31.199142,32.102646,28.454853,30.718227,39.423668,29.717398,20.912973,26.873112,4.232133,4.021185,6.117209,4.799862,8.730034,9.510496,7.388791,10.299613,43.834526,40.383141,16.627451,41.862286,48.890652,24.705883,21.635687,26.551226,37.5,3.5625,682,5.628906,221
3065340,150,231,243,229,250,256,223,243,-47.4375,-50.1875,-47.4375,-49.3125,-49.8125,-49,-50.8125,-48.3125,12.5,9.8125,2.4375,12.125,7.5625,9.4375,6.625,11.75,31.125,31.625,28.25,31.5625,29.25,32.125,32.25,39.3125,19.5,16.375,9,16,11.625,10.1875,15.625,11,43,46,50,46,48,49,49,47,150,231,243,229,250,256,223,243,0.889893,0.869873,0.840088,0.840088,0.820068,0.840088,0.830078,0.909912,0.72998,0.75,0.719971,0.709961,0.709961,0.679932,0.72998,0.669922,-16.5,-19.5625,-34.8125,-13.6875,-10.0625,-15.125,-32.625,-25.0625,-29.627806,-34.38784,-41.117764,-27.502279,-30.965389,-35.985123,-39.944969,-33.006107,22.32526,19.809216,28.286964,15.487571,17.333742,19.441784,31.533945,21.468351,46.833481,46.625092,38.469784,47.500225,35.483093,41.082104,41.230293,41.768234,28.215343,29.909611,27.771435,31.798002,38.968006,29.859438,21.159435,26.783047,2.625921,3.656081,5.471823,5.214205,8.215153,9.616682,6.07633,9.980367,39.379475,37.433155,15.968379,44.049461,50.27668,41.75655,21.896162,26.533524,37.5,3.585938,683,5.742188,228
3066940,159,229,239,222,264,234,208,229,-48.1875,-48.625,-47.625,-49.3125,-48.875,-49.875,-51.5,-48.3125,12,9.6875,2.75,12.6875,8.375,10.1875,8.5625,11.625,31.375,31.625,30.625,28.5,29.75,30.4375,33.25,39.0625,18.6875,16.625,12.375,14,12.5625,10.125,16.1875,10.625,44,47,51,46,49,49,50,48,159,229,239,222,264,234,208,229,0.919922,0.896729,0.889893,0.799805,0.819824,0.849854,0.810059,0.909912,0.720215,0.723389,0.660156,0.740234,0.700195,0.690186,0.75,0.670166,-19.6875,-19.5625,-34.3125,-16.75,-5.1875,-18.375,-32.875,-26.625,-32.992104,-33.204807,-40.922726,-28.336548,-24.21822,-35.902901,-39.679581,-32.590942,22.24225,19.92288,28.544136,15.418718,15.382523,18.64016,28.13319,22.075083,46.103962,46.204926,38.288849,48.286171,35.271202,41.581772,41.952709,40.718475,27.960236,30.527359,27.843115,30.643269,42.053898,29.23254,21.963348,26.461229,3.693561,3.344839,5.323897,5.651841,7.29238,10.545526,7.950755,10.745213,35.820896,36.214954,17.474186,40.481739,55.564384,39.22179,21.9764,24.821173,37.5,3.675781,684,5.886719,223
3068520,177,216,317,246,262,258,231,231,-47.4375,-47.25,-52.375,-49,-49.8125,-48.25,-51.75,-48.5625,12.875,10.25,1.625,9.8125,7.9375,10.875,9.25,11.875,31.9375,32.125,31.875,31.125,30,31.875,30.9375,39.3125,18.375,17.125,9.6875,15.1875,11.5625,9.8125,11.3125,13.375,43,45,51,47,48,48,48,49,177,216,317,246,262,258,231,231,0.88501,0.930176,0.880127,0.900146,0.830078,0.840088,0.790039,0.910156,0.774902,0.689941,0.699951,0.679932,0.72998,0.679932,0.77002,0.669922,-15.9375,-17.1875,-16,-16.5,-7.0625,-14.125,-32.0625,-25.3125,-29.4375,-30.885599,-44.736683,-29.930769,-22.781818,-33.495659,-39.884762,-32.387733,20.799173,17.509012,22.669592,16.260447,14.596992,17.51347,23.287436,22.91547,46.292641,47.652393,37.229179,47.523426,34.911682,40.552513,39.903172,44.304367,29.434601,31.445301,31.021971,30.230671,42.185101,31.23097,24.727507,26.169977,3.473584,3.39329,9.079259,5.98545,8.306232,10.703048,12.08189,6.610182,39.68504,38.931889,43.175076,41.203705,53.563042,42.589703,23.230087,26.458036,37.5,3.722656,685,5.882813,242
3070120,162,236,294,226,254,264,220,290,-46.125,-49.375,-49.3125,-47.6875,-49.125,-50.8125,-50.375,-49.0625,18.3125,9.9375,2.75,10.9375,8.375,9.625,8.875,10.0625,31.9375,32.125,30.625,31.5625,29.75,31.1875,33.5,39.5625,15.875,15.5625,9.0625,15,11.9375,9.8125,14.25,10.3125,40,46,50,46,47,49,48,49,162,236,294,226,254,264,220,290,0.870117,0.949951,0.879883,0.820313,0.810059,0.880127,0.779541,0.929932,0.769775,0.699951,0.699951,0.759766,0.75,0.689941,0.800293,0.689941,-12.25,-18.625,-34.0625,-15.375,-8.4375,-18.625,-32.625,-26.375,-26.15905,-32.081169,-41.117737,-27.229256,-23.797501,-36.730392,-38.877075,-33.567833,17.895493,18.347523,25.664974,16.76683,15.496542,18.961525,26.751509,23.312189,41.658035,46.830017,38.168316,48.189423,35.229679,42.167179,41.248493,43.103081,34.440266,30.974833,28.731602,29.843596,41.546276,29.358772,23.753239,25.768162,6.006204,3.847628,7.435108,5.200149,7.7275,9.512526,8.24676,7.816564,43.394714,37.967915,18.968134,40.772869,51.584785,39.253052,21.162445,25.599436,37.5,3.691406,686,5.910156,243
3071680,150,227,283,229,249,252,212,247,-44.8125,-47.25,-49.6875,-47.6875,-48.25,-48.75,-50.125,-48.3125,16.4375,10.5,2.5625,10.4375,9.25,9.75,9.125,11.875,31.375,30.375,29.125,32.0625,30,29,29.875,39.0625,16.3125,14.5,8.625,15.5,11.4375,7.4375,10.9375,10.875,41,45,50,45,46,48,47,48,150,227,283,229,249,252,212,247,0.850098,0.939941,0.879883,0.800049,0.834961,0.859863,0.800049,0.909912,0.72998,0.620117,0.640137,0.72998,0.675049,0.660156,0.73999,0.650146,-12.75,-16.0625,-34.8125,-15.125,-4.75,-15.375,-31.8125,-26.125,-28.197605,-29.708736,-42.369843,-27.781765,-21.589823,-35.136745,-38.369282,-32.087177,19.981319,17.650492,26.216095,17.189867,14.493845,19.144686,26.502388,20.916409,41.445179,47.259262,37.831123,47.590111,34.142265,41.630917,42.054268,42.605198,33.36956,30.142534,28.289371,30.269632,42.87994,29.708755,24.60076,26.988506,5.203937,4.947714,7.663404,4.950388,8.483947,9.515648,6.842586,9.489885,41.63961,39.624119,18.481596,40.830723,55.591053,41.524105,21.639587,25.393421,38,3.695313,687,5.769531,231
3073260,154,226,282,223,259,260,207,248,-46.125,-48.375,-48.625,-46.875,-48,-48.25,-50.5625,-48.0625,15.0625,10.125,3.125,10.3125,8.25,8.6875,9.25,11.5,31.125,30.375,31.625,29.4375,30.25,29.1875,33,38.8125,17.1875,15.0625,11.75,13.1875,11.75,7.5,13.875,11.1875,42,46,50,46,47,49,48,48,154,226,282,223,259,260,207,248,0.860107,0.939941,0.860107,0.810059,0.800049,0.830078,0.790039,0.890137,0.73999,0.640137,0.659912,0.73999,0.719971,0.689941,0.75,0.669922,-16.875,-18.125,-32.75,-13.25,-11.375,-13.375,-32.375,-25.0625,-28.868965,-31.432955,-40.962955,-26.935085,-25.740942,-36.792782,-38.939999,-31.742929,19.149912,15.995762,26.414309,16.946747,15.433348,21.018974,27.039974,21.283783,45.337849,47.894051,38.210148,47.075619,36.641953,39.013638,39.35527,43.643154,31.437857,30.73897,27.801891,30.251408,39.959114,30.250486,24.178829,25.571119,4.074382,5.371223,7.57365,5.726228,7.965591,9.716908,9.425927,9.501948,37.864079,39.320755,20.647148,43.247589,46.805111,43.764706,21.765146,26.474821,37.5,3.648438,688,5.769531,232
3074820,164,224,288,212,257,242,208,253,-45.875,-47.6875,-49.875,-46.875,-49.625,-45.5625,-50.8125,-48.0625,11.8125,11,3.8125,13.625,8.3125,7.9375,8.9375,11.3125,30.3125,32.125,31.375,31.8125,29.25,26.9375,32.25,39.3125,15.9375,16.75,10.4375,17.8125,10.875,6.5625,14.5625,10.8125,43,45,50,44,47,49,48,48,164,224,288,212,257,242,208,253,0.839844,0.800049,0.900146,0.820068,0.800049,0.830078,0.790039,0.880127,0.75,0.77002,0.659912,0.719971,0.719971,0.659912,0.75,0.679932,-13.84375,-17.1875,-35.3125,-14.4375,-10.3125,-12.875,-32.375,-24.8125,-30.619133,-31.193882,-41.93293,-25.352024,-28.237972,-34.830025,-38.782894,-32.452141,20.76181,18.477982,25.393074,15.556033,15.845582,22.657833,26.882103,22.12285,42.794521,48.184917,37.375877,48.924583,35.985661,41.362263,41.105743,42.647205,31.898556,30.561226,30.293066,30.562269,38.525375,28.750366,22.61692,26.353487,4.545113,2.775878,6.937982,4.957118,9.643383,7.22954,9.395232,8.87645,41.734528,38.214565,17.923077,41.22319,49.841518,42.348179,22.197142,26.609442,38,3.589844,689,5.605469,231
3076360,160,220,265,224,263,237,214,235,-44.25,-47,-46.375,-47.9375,-46.9375,-47.5625,-48.9375,-47.125,15.25,10.875,2.5625,12.0625,9.8125,9.3125,8.875,11,32.4375,31.125,31.625,31.3125,30.25,30.4375,33.25,37.8125,18.3125,15.5625,10.75,14.5,12.0625,9.75,14,9.9375,41,44,49,44,45,48,47,47,160,220,265,224,263,237,214,235,0.879883,0.889893,0.919922,0.809814,0.832031,0.840088,0.779785,0.875,0.719971,0.699951,0.659912,0.72998,0.687988,0.679932,0.76001,0.669922,-12.75,-16.0625,-32.375,-16,-6.5625,-15.375,-29.5625,-24.375,-25.565279,-29.816162,-39.098106,-27.42798,-22.510714,-35.864059,-37.587502,-31.950647,20.31237,18.193098,27.150801,15.917255,14.385136,20.589066,25.271809,22.550507,45.275093,47.25518,37.112133,46.904503,36.386494,40.426384,41.014404,41.311226,30.935156,30.803087,26.920256,31.162342,41.938526,28.80196,26.024128,26.604643,3.477377,3.748637,8.816812,6.015896,7.289842,10.182588,7.689661,9.533622,41.075794,39.599998,18.858953,40.299683,52.307693,41.266026,23.574144,26.784399,38.5,3.5625,690,5.488281,227
3077920,162,227,277,213,233,233,218,242,-45.3125,-46.75,-48.25,-47.375,-48.875,-45.8125,-48.6875,-48.0625,14.6875,9.4375,2.6875,11.875,8.375,8.1875,7.875,11.5,31.625,31.875,31.625,31.5625,30,28.5,32.75,38.5625,16.625,16,11.0625,15.375,11,8.375,14.125,10.875,41,44,49,44,46,48,47,46,162,227,277,213,233,233,218,242,0.889893,0.870117,0.879883,0.810303,0.810059,0.809814,0.919922,0.899902,0.745117,0.764893,0.675049,0.754639,0.734863,0.705078,0.63501,0.685059,-14.0625,-17.1875,-34.5625,-16,-2.875,-14.125,-30,-25.875,-27.368315,-29.8925,-40.935989,-27.063906,-24.010418,-35.230156,-37.757336,-32.052238,20.432781,19.342464,27.12414,16.64645,15.476823,21.822165,26.212368,22.154528,41.846817,47.178459,39.008018,48.186386,33.511276,39.841354,41.847664,43.306705,32.294132,29.838299,27.756012,29.757082,41.30975,29.102282,24.081385,26.875479,5.426273,3.640776,6.111833,5.410084,9.70215,9.234201,7.858581,7.663291,40.617386,37.599365,17.523365,39.746635,58.45182,41.42157,23.65019,25.613276,38,3.683594,691,5.746094,225
3079480,162,226,271,217,254,250,220,242,-45.875,-47.4375,-47.8125,-48.4375,-49.125,-48.25,-50.5625,-48.3125,15.4375,10.5625,1.5625,13.625,7.6875,8.5625,9.6875,11.4375,31.375,31.875,31.125,32.0625,28.6875,31.4375,33,39.3125,16.6875,16.25,12.4375,15.5,11.1875,11.1875,14.4375,11.375,40,44,49,43,46,48,47,46,162,226,271,217,254,250,220,242,0.860107,0.840332,0.830078,0.800049,0.813477,0.850098,0.790039,0.910156,0.75,0.749756,0.709961,0.72998,0.716553,0.649902,0.73999,0.659912,-13.8125,-17.4375,-35.3125,-14.1875,-9.5625,-15.625,-29.75,-26.875,-27.426563,-30.239607,-41.506153,-26.951916,-27.138514,-36.485542,-37.63081,-33.154041,20.588287,18.722502,28.725088,15.201161,16.602741,21.651962,24.971663,22.06842,42.643284,47.355022,38.490765,47.845814,34.962143,41.593781,43.267414,41.709332,31.778463,30.026426,27.734625,30.578836,39.68507,28.530106,24.360762,26.258341,4.989969,3.896047,5.049525,6.374191,8.750051,8.22415,7.400163,9.963906,41.504852,37.825058,15.835312,42.546585,50.843376,40.941177,24.906507,24.46505,38,3.589844,692,5.601563,230
3081040,168,238,276,226,261,234,222,236,-47.1875,-47.6875,-48.875,-47.9375,-49.625,-47.5625,-49.875,-48.0625,7.5625,9.3125,1.625,11.8125,7.375,8.75,6.875,12.5625,30.5625,32.625,31.125,32.0625,30,31.875,29.625,39.0625,16.5625,16.875,11.375,14.75,12.25,11.6875,11.25,11.8125,45,45,50,45,47,49,48,47,168,238,276,226,261,234,222,236,0.859863,0.859619,0.790039,0.820068,0.810059,0.830078,0.850342,0.860107,0.719971,0.720215,0.719971,0.699951,0.689941,0.669922,0.679688,0.669922,-16.25,-17.1875,-35.3125,-13.5,-9.8125,-15.625,-33.375,-23.6875,-32.294586,-31.169693,-42.609108,-27.247488,-26.511354,-36.219604,-39.934784,-31.296364,23.332649,20.270081,28.739187,16.102926,16.788506,22.271133,29.471926,20.765083,43.175385,48.384647,36.111244,46.950588,35.773106,41.423565,40.424675,43.567665,28.411701,28.189262,29.097881,30.67362,39.239079,28.131542,22.968565,26.539677,5.080262,3.156011,6.051687,6.272864,8.199311,8.17376,7.134832,9.127568,39.790997,37.976654,16.953125,43.046875,50,40.204563,20.091324,27.977043,38,3.75,693,5.855469,232
3082580,167,216,261,244,250,244,210,246,-45.625,-46.5,-47.25,-48.1875,-46.9375,-47.8125,-48.6875,-48.0625,15.5,9.8125,1.75,10.125,10.125,9.25,8.9375,10.9375,31.375,31.625,30.875,31.3125,29.5,30.6875,32.25,38.3125,17.0625,16,11.4375,13.8125,12.0625,10.5,14.5,10.5,40,44,48,44,44,47,46,46,167,216,261,244,250,244,210,246,0.829834,0.829834,0.860107,0.820068,0.880127,0.810059,0.813232,0.889893,0.73999,0.73999,0.669922,0.729736,0.619873,0.709961,0.736572,0.679932,-14.3125,-16.25,-34.0625,-15.375,-5.4375,-15.625,-30.4375,-26.375,-26.348751,-31.820833,-40.836525,-28.897135,-21.313358,-35.32016,-37.07473,-32.819809,19.088182,20.172302,28.696474,17.559212,14.255275,20.084705,26.935106,22.685493,44.691162,45.320656,37.088737,46.745121,35.583473,40.921326,41.380482,40.656368,30.517206,29.274269,27.942102,29.729551,42.828789,29.751715,24.458649,26.114702,5.703446,5.232778,6.272683,5.966116,7.332461,9.242254,7.225765,10.543439,40.533981,38.720001,17.474186,41.273586,54.404568,41.003185,22.548264,25.108538,38.5,3.652344,694,5.628906,229
3084140,159,229,266,211,251,257,209,257,-45.3125,-49.125,-48.0625,-48.1875,-49.125,-47.3125,-48.4375,-49.0625,16.75,10.1875,2.8125,11.5,9.0625,7.875,7.3125,11.9375,30.0625,32.375,32.125,29.6875,30.5,27.375,32.75,38.5625,17.625,18.0625,12.5,14.375,13.1875,6.4375,13.9375,10.9375,40,45,48,44,45,48,47,47,159,229,266,211,251,257,209,257,0.839844,0.840088,0.820068,0.809814,0.879883,0.799805,0.839844,0.869873,0.720215,0.76001,0.699951,0.710205,0.600098,0.680176,0.680176,0.670166,-13.8125,-17.9375,-33.25,-16.25,-9.5625,-14.375,-31.375,-26.125,-25.006893,-32.747849,-40.638176,-27.358454,-29.77899,-36.122799,-38.169525,-32.426281,17.162561,20.126263,28.75079,16.471933,14.617454,21.542454,28.166162,20.542627,44.384319,47.881763,38.163532,45.966709,37.008701,40.130951,40.021004,43.708836,35.262253,28.549692,27.451614,31.081127,39.445431,28.556469,24.142462,26.942348,3.190867,3.442278,5.634068,6.480234,8.928414,9.770126,7.670367,8.806192,41.791046,38.266869,18.47233,40.880001,50.540127,41.958599,21.016165,26.176891,38,3.75,695,5.855469,229
3085680,162,191,268,216,250,258,218,261,-44.5625,-46.0625,-47.8125,-46.875,-47.8125,-47.125,-51.75,-48.8125,12.625,12.5,2.25,13,7.5,8.875,12.125,10.875,31.375,31.375,31.125,28.75,28.6875,31.625,33,38.5625,17.25,17.8125,10.9375,13.5625,11.6875,10.5,13.9375,11.375,41,42,48,43,45,47,46,47,162,191,268,216,250,258,218,261,0.830078,0.860107,0.780029,0.840088,0.790039,0.799805,0.790039,0.899658,0.72998,0.709961,0.72998,0.679932,0.719971,0.680176,0.72998,0.6604,-12.5,-15.8125,-33.75,-13.9375,-8,-26.9375,-29.75,-26.375,-27.821428,-28.180717,-40.751041,-26.52557,-29.585417,-34.757534,-36.558643,-33.109863,21.033998,17.53537,28.207445,15.370801,17.244312,20.662209,21.235987,22.55908,42.425751,49.919815,36.276127,47.756336,35.802387,41.363247,44.177673,43.50386,31.884346,30.737045,29.552322,30.849045,39.229263,29.008987,25.505009,25.547859,4.655905,1.807772,5.964105,6.023819,7.724041,8.965557,9.081328,8.389199,42.083675,39.063759,17.814728,42.126297,52.042484,25.63492,25.958702,25.679544,38.5,3.65625,696,5.632813,228
3087240,170,220,258,223,219,248,192,228,-44.25,-48.1875,-46,-47.9375,-46.5,-46.6875,-49.875,-47.125,15,9.375,2.0625,11.625,10.4375,8.1875,10.8125,11.75,31.625,29.625,31.125,27.5625,29.75,25.625,32.75,38.5625,16.625,15.3125,11.5,11.375,12.9375,4.6875,14.1875,11.6875,41,45,49,44,46,48,47,46,170,220,258,223,219,248,192,228,0.830322,0.850098,0.880127,0.810059,0.780029,0.810059,0.800049,0.890137,0.729736,0.72998,0.639893,0.709961,0.679932,0.669922,0.719971,0.659912,-11.09375,-19.0625,-33,-16.25,-1,-16.625,-30.4375,-25.3125,-24.454943,-32.822727,-39.449066,-27.516998,-16.747917,-35.122139,-37.028458,-31.552946,19.314566,20.563463,28.396658,16.172472,15.118016,20.782017,23.946037,22.600527,42.539368,46.709675,38.442223,47.722591,32.127769,40.28788,43.467594,42.521072,34.155704,28.436211,27.131445,29.865604,44.97858,29.186674,24.251389,26.861832,3.990365,4.29065,6.02967,6.239334,7.775634,9.743434,8.334982,8.016567,43.698517,37.072392,17.722534,40.560001,59.672131,38.978931,23.524961,25.455872,38,3.695313,697,5.769531,219
3088760,157,220,254,216,247,261,183,239,-42.5625,-47.9375,-45.5625,-45.0625,-49.125,-45.375,-48.9375,-46.1875,7.5625,10.4375,3.4375,11.875,6.875,8.0625,10.3125,11.125,31.375,31.375,30.375,28.0625,28.375,31.1875,32.75,38.0625,18.25,17.5,10.5,12.125,12.0625,9.625,13.3125,10.8125,44,44,47,43,46,47,46,45,157,220,254,216,247,261,183,239,0.820313,0.880127,0.77002,0.780029,0.790039,0.880127,0.76001,0.880127,0.719727,0.669922,0.719971,0.709961,0.679932,0.579834,0.72998,0.659912,-13,-16.75,-30.75,-12.3125,-8.53125,-25.1875,-30.4375,-25.3125,-27.238487,-31.510326,-37.921322,-25.619833,-27.386606,-33.962238,-36.748928,-31.18,24.649345,19.769535,28.761902,16.570408,16.988132,21.763723,24.376455,23.011345,43.657352,48.07428,37.115841,46.347088,34.644081,41.552319,39.621223,42.784843,30.236221,28.386301,27.898771,31.074455,38.882008,27.989197,25.844843,25.499449,1.457077,3.769886,6.223488,6.008052,9.485778,8.694764,10.15748,8.704364,39.983093,39.3223,19.442167,42.986053,52.001602,26.547232,22.373394,24.777449,39,3.535156,698,5.378906,222
3090320,147,194,260,218,234,252,187,218,-45.625,-44.625,-46.1875,-47.9375,-47.8125,-47.5625,-49.4375,-46.1875,13.5,10.5,2.75,10.5,8.5,7.875,9.3125,12.25,30.3125,32.125,30.875,29.9375,29.25,32.125,28.8125,39.0625,17.625,18,11.125,14.3125,12.5,11.125,10.5,12.8125,42,45,49,45,45,48,47,46,147,194,260,218,234,252,187,218,0.849854,0.890137,0.800049,0.820068,0.77002,0.810059,0.780029,0.880127,0.699951,0.639893,0.679932,0.699951,0.699951,0.669922,0.709961,0.649902,-14.3125,-13.8125,-32.25,-14.1875,-7.84375,-17.125,-30.9375,-22.75,-29.788605,-29.887384,-38.638359,-28.073685,-26.19491,-36.247032,-37.313808,-30.522636,22.102316,18.863049,29.764832,17.65357,16.957485,22.209438,26.896721,21.5214,43.977016,48.546684,36.839184,47.420227,35.397137,41.390072,40.011383,43.071564,30.162855,30.577049,27.472115,29.498207,38.463062,28.320366,20.892921,26.616838,3.757813,2.013224,5.923866,5.427994,9.182314,8.080123,12.198979,8.790195,41.23457,41.05854,18.085968,42.58675,51.865368,38.196079,22.716806,27.49267,38,3.609375,699,5.632813,213
